시군명,업종구분명,시설명,대표자명,교습과정명,전화번호,소재지우편번호,소재지지번주소,소재지도로명주소,WGS84위도,WGS84경도
수원시,학원,수원정일보습학원,이난형,보습,031-226-9977,16561,경기도 수원시 권선구 권선동 1039번지 1층,경기도 수원시 권선구 권광로 108,37.2573198,127.0303641
수원시,학원,권선일등급수학전문학원,장영재,보습,031-224-2028,16551,경기도 수원시 권선구 권선동 1285-5번지 1층 전체,경기도 수원시 권선구 세권로315번길 7,37.2520467,127.0384214
수원시,학원,멘사지니어스클럽학원,최강식,보습,031-238-2325,16582,경기도 수원시 권선구 권선동 1330번지 권선자이 이편한세상 상가2 B206호,경기도 수원시 권선구 권광로 55,37.2527975,127.0264737
수원시,학원,와이비엠잉글루권선제일학습관학원,문혜영,실용외국어(유아/초·중·고),031-267-2966,16553,경기도 수원시 권선구 권선동 1296-7번지 베스토아 202호,경기도 수원시 권선구 세권로304번길 62,37.2495427,127.0352755
수원시,학원,리얼수학학원,허주미,보습,,16568,경기도 수원시 권선구 권선동 1042-7번지 2층 전체,경기도 수원시 권선구 세권로 223,37.2546532,127.0285821
수원시,학원,숙명무용학원,노경아윤지예,무용,031-221-1105,16566,경기도 수원시 권선구 권선동 1029-4번지 3층 일부,경기도 수원시 권선구 권선로694번길 10,37.2585731,127.0266671
수원시,학원,수원페이스메이커학원,백성우,입시,,16568,경기도 수원시 권선구 권선동 1038-18번지 2~3층,경기도 수원시 권선구 권광로 101,37.2568785,127.0296989
수원시,학원,권선음악학원,전효연,음악,031-221-1844,16569,경기도 수원시 권선구 권선동 956번지 2층,경기도 수원시 권선구 권선로639번길 32,37.2620699,127.0220575
수원시,학원,노개명수학권선학원,장재수,보습,031-224-1132,16553,경기도 수원시 권선구 권선동 1297-1번지 6층,경기도 수원시 권선구 동수원로242번길 28,37.2505697,127.0358959
수원시,학원,위대한아이들학원,백미영,보습,031-224-4568,16568,경기도 수원시 권선구 권선동 1048-17번지 2층일부,경기도 수원시 권선구 세권로195번길 20-24,37.2556536,127.0270833
수원시,학원,백년대계예일이학원,조병열,보습,031-239-0095,16569,경기도 수원시 권선구 권선동 964-24번지 3층 전체,경기도 수원시 권선구 세지로 110,37.2613765,127.0192842
수원시,학원,김동연수학학원,김동연,보습,,16559,경기도 수원시 권선구 권선동 1274번지 대원신동아상가동 2층 204호 일부 205호,경기도 수원시 권선구 권중로 136,37.2484623,127.0320065
수원시,학원,중앙엘리트학원,이순호,보습,031-239-7512,16583,경기도 수원시 권선구 권선동 1185번지 신명아파트 상가동 203호 일부 204호 205호,경기도 수원시 권선구 경수대로302번길 7,37.2539607,127.021537
수원시,학원,수원페이스메이커본원학원,백성우,입시,031-546-8277,16568,경기도 수원시 권선구 권선동 1038-8번지 4층전체,경기도 수원시 권선구 권광로 97,37.2565181,127.0295635
수원시,학원,라이어슨쥬니어빌어학원,박성예,실용외국어(유아/초·중·고),031-239-0582,16556,경기도 수원시 권선구 권선동 1250-1번지 4층,경기도 수원시 권선구 권중로50번길 8-35,37.2535987,127.0296752
수원시,학원,쌤종합학원,김수영,,,16553,경기도 수원시 권선구 권선동 1297-3번지 권선프라자 601호~602호,경기도 수원시 권선구 세권로304번길 52,37.2500201,127.0356364
수원시,학원,이에이에쓰엘영어학원,연윤정,실용외국어(유아/초·중·고),031-222-0579,16582,경기도 수원시 권선구 권선동 1330번지 권선자이 이편한세상 권선자이이편한세상 상가1 A208-1호,A209-1호 전체,경기도 수원시 권선구 권광로 55,37.2527975,127.0264737
수원시,학원,서정학원,유현정,보습,031-239-0555,16568,경기도 수원시 권선구 권선동 1047-9번지 2층 일부,경기도 수원시 권선구 세권로195번길 20-3,37.2561584,127.0261704
수원시,학원,아이비티주니어권선센터어학원,황보영균,실용외국어(유아/초·중·고),031-222-0598,16582,경기도 수원시 권선구 권선동 1330번지 권선자이 이편한세상 상가1 A204,경기도 수원시 권선구 권광로 55,37.2527975,127.0264737
수원시,학원,아카데모스입시학원,(주)아카데모스,입시,,16556,경기도 수원시 권선구 권선동 1066-2번지 3층일부,경기도 수원시 권선구 권광로 68,37.2538782,127.0290553
수원시,학원,음악나라음악학원,김명희,음악,031-35-8548,16583,경기도 수원시 권선구 권선동 1187-1번지 신현대상가 2층,경기도 수원시 권선구 권광로27번길 22,37.2511035,127.026924
수원시,학원,플러스교육학원,고진석,보습,031-223-8380,16559,경기도 수원시 권선구 권선동 1274번지 대원.신동아상가 301호,경기도 수원시 권선구 권중로 136,37.2484623,127.0320065
수원시,학원,샤갈미술학원,장미옥,미술,031-239-1578,16568,경기도 수원시 권선구 권선동 1043번지 2층,경기도 수원시 권선구 세권로207번길 6,37.2551851,127.0271959
수원시,학원,정일캠퍼스클럽외국어학원,전세영(전철),실용외국어(유아/초·중·고),031-224-5522,16561,경기도 수원시 권선구 권선동 1039-14번지 4층,경기도 수원시 권선구 권광로 98,37.256518,127.0300256
수원시,학원,에스엠잉글리시권선제삼학원,이용은,보습,031-221-8324,16553,경기도 수원시 권선구 권선동 1297-2번지 삼성프라자 3층,경기도 수원시 권선구 세권로304번길 44,37.2503265,127.0357831
수원시,학원,미래독서실,윤상열,독서실(유아/초·중·고),031-239-9978,16553,경기도 수원시 권선구 권선동 1297-3번지 603호,경기도 수원시 권선구 세권로304번길 52,37.2500201,127.0356364
수원시,학원,서림수학학원,임동환,보습,031-898-5959,16568,경기도 수원시 권선구 권선동 1043-8번지 2층 전체,경기도 수원시 권선구 세권로221번길 1,37.2547433,127.0283342
수원시,학원,공부잘되는독서실,최영수,독서실(유아/초·중·고),031-221-0008,16556,경기도 수원시 권선구 권선동 1250-3번지 4층,경기도 수원시 권선구 권중로50번길 26-3,37.2534905,127.0300809
수원시,학원,따듯한십일월수학전문학원,김창웅,보습,031-898-7272,16553,경기도 수원시 권선구 권선동 1297-6번지 센타프라자 5층 일부,경기도 수원시 권선구 동수원로242번길 22,37.2506328,127.0356705
수원시,학원,프라미스자이영어학원,조성미,보습,031-234-9505,16582,경기도 수원시 권선구 권선동 1064번지 401호,경기도 수원시 권선구 세권로212번길 3,37.2545994,127.0273647
수원시,학원,한국특수농업학원,박석기,농림,,16566,경기도 수원시 권선구 권선동 1029-1번지 401호 일부,경기도 수원시 권선구 권선로 690,37.2588795,127.0264756
수원시,학원,쏘울피아노학원,조영준,음악,031-233-4404,16568,경기도 수원시 권선구 권선동 1047-5번지 1층 일부,경기도 수원시 권선구 세권로195번길 20-23,37.2558789,127.0271961
수원시,학원,신앤김영수전문학원,김경근신경표,보습,,16556,경기도 수원시 권선구 권선동 1066-3번지 201호,경기도 수원시 권선구 권광로 66,37.25368,127.0289989
수원시,학원,어뮤즈바이플로리스트학원,김도연,공예(종이접기,꽃꽂이,꽃기예),070-4242-6310,16562,경기도 수원시 권선구 권선동 1159-1번지 효명빌딩 2층 전체,경기도 수원시 권선구 권선로 746,37.2573193,127.032472
수원시,학원,해법수학영어맥학원,박은경,보습,031-893-9291,16581,경기도 수원시 권선구 권선동 1062-10번지 2층 일부,경기도 수원시 권선구 세권로196번길 10-12,37.2550684,127.0247836
수원시,학원,호암음악학원,강운희,음악,031-233-9486,16562,경기도 수원시 권선구 권선동 1167-12번지 1층,경기도 수원시 권선구 권선로766번길 13,37.2562916,127.034557
수원시,학원,대지수학전문학원,박선영,보습,031-232-3515,16553,경기도 수원시 권선구 권선동 1297-5번지 태양프라자 5층,경기도 수원시 권선구 동수원로242번길 20,37.2503265,127.0355351
수원시,학원,하이탑학원,김복순,보습,031-237-7201,16553,경기도 수원시 권선구 권선동 1297-3번지 권선프라자 5층,경기도 수원시 권선구 세권로304번길 52,37.2500201,127.0356364
수원시,학원,문스잉글리쉬학원,문아름,보습,031-233-4001,16568,경기도 수원시 권선구 권선동 1043-11번지 창진빌딩 2층,경기도 수원시 권선구 세권로 213,37.2549327,127.0275001
수원시,학원,서강학원,(주)지성인,입시,031-221-1597,16556,경기도 수원시 권선구 권선동 1250-3번지 가림프라자(6층),경기도 수원시 권선구 권중로50번길 26-3,37.2534905,127.0300809
수원시,학원,아이비학원,백창현,보습,031-232-3515,16554,경기도 수원시 권선구 권선동 1311-8번지 404호, 405호, 406호,경기도 수원시 권선구 동수원로 218-39,37.2486595,127.0358951
수원시,학원,눈높이러닝센터권선학원,(주)대교,보습,031-224-9109,16568,경기도 수원시 권선구 권선동 1043-12번지 4층,경기도 수원시 권선구 세권로 211,37.2550139,127.0272522
수원시,학원,아람독서실,김영심,독서실(유아/초·중·고),031-233-3109,16553,경기도 수원시 권선구 권선동 1297-2번지 삼성프라자 6층 601호 602호 603호 일부,경기도 수원시 권선구 세권로304번길 44,37.2503265,127.0357831
수원시,학원,스터디독서실,길광우,독서실(유아/초·중·고),031-221-5464,16567,경기도 수원시 권선구 권선동 1035번지 수원권선SKVIEW 110동 201호~205호,경기도 수원시 권선구 권선로694번길 26,37.2580507,127.0253594
수원시,학원,영우컴퓨터학원,김영석,컴퓨터(소),031-247-9247,16569,경기도 수원시 권선구 권선동 955-18번지 2층,경기도 수원시 권선구 권선로639번길 31,37.2620159,127.0216968
수원시,학원,목샘수학학원,목제현,보습,031-239-0554,16553,경기도 수원시 권선구 권선동 1296-7번지 베스토아 2층 204호 205호,경기도 수원시 권선구 세권로304번길 62,37.2495427,127.0352755
수원시,학원,따듯한십일월학원,김기현,보습,031-898-5111,16553,경기도 수원시 권선구 권선동 1297-6번지 센타프라자 502호,경기도 수원시 권선구 동수원로242번길 22,37.2506328,127.0356705
수원시,학원,길탑학원,송재우,보습,031-223-1617,16569,경기도 수원시 권선구 권선동 955-16번지 2층,경기도 수원시 권선구 권선로639번길 33,37.262151,127.0217532
수원시,학원,윤선생영어숲권선중앙학원,유용재,보습,031-237-0033,16559,경기도 수원시 권선구 권선동 1274번지 대원 신동아상가동 2층 203호 204호 일부,경기도 수원시 권선구 권중로 136,37.2484623,127.0320065
수원시,학원,윤혜경언어논술학원,윤혜경,보습,,16553,경기도 수원시 권선구 권선동 1296-2번지 외 3필지 나눔플라자 3층 303호,경기도 수원시 권선구 동수원로242번길 6,37.2509034,127.0348365
수원시,학원,수원메가스터디학원,주식회사수원메가스터디,보습,031-222-6222,16561,경기도 수원시 권선구 권선동 1041-7번지 1층-7층,경기도 수원시 권선구 권광로 90,37.255599,127.0297773
수원시,학원,필업학원,전주원,보습,031-224-1117,16584,경기도 수원시 권선구 권선동 1192-1번지 효림트윈타워 3층 301호,경기도 수원시 권선구 덕영대로1201번길 20,37.2498788,127.0227533
수원시,학원,권선중앙지앤비어학원,송선옥,실용외국어(유아/초·중·고),031-233-0579,16569,경기도 수원시 권선구 권선동 939-11번지 1 2층전체,경기도 수원시 권선구 세지로140번길 23,37.2637098,127.0218099
수원시,학원,이자경초등수학학원,주식회사자인,보습,,16582,경기도 수원시 권선구 권선동 1065번지 2층,경기도 수원시 권선구 세권로 222-3,37.2543469,127.0284468
수원시,학원,탑법원경매교육학원,김민경,경매,031-215-8500,16571,경기도 수원시 권선구 권선동 1011-5번지 5층 일부,경기도 수원시 권선구 효원로 230,37.2625196,127.0265895
수원시,학원,두드림사고력수학학원,박도향,보습,,16582,경기도 수원시 권선구 권선동 1330번지 권선자이 이편한세상 상가1 A205호,경기도 수원시 권선구 권광로 55,37.2527975,127.0264737
수원시,학원,별에서온바둑학원,김태형이정훈,바둑,031-224-2009,16556,경기도 수원시 권선구 권선동 1066-3번지 202호 일부,경기도 수원시 권선구 권광로 66,37.25368,127.0289989
수원시,학원,임유미수학전문학원,임유미,보습,031-224-1935,16558,경기도 수원시 권선구 권선동 1267번지 203호, 206호 (권선동1267,벽산한성아파트),경기도 수원시 권선구 권중로 99,37.2497692,127.0302261
수원시,학원,한뜻음악학원,이계영,음악,031-225-3519,16582,경기도 수원시 권선구 권선동 1330번지 권선자이 이편한세상 상가1 2층 A210-2호,경기도 수원시 권선구 권광로 55,37.2527975,127.0264737
수원시,학원,뮤엠영어권선학원,강혜진,보습,031-222-7897,16581,경기도 수원시 권선구 권선동 1062-5번지 2층전체,경기도 수원시 권선구 세권로196번길 10-2,37.2549332,127.0253697
수원시,학원,이자경고등수학학원,주식회사자인,보습,031-236-8558,16582,경기도 수원시 권선구 권선동 1065번지 3층,경기도 수원시 권선구 세권로 222-3,37.2543469,127.0284468
수원시,학원,이르키움학원,류가현,입시,031-548-2493,16568,경기도 수원시 권선구 권선동 1042-11번지 2층전체, 3층일부,경기도 수원시 권선구 권광로 83,37.2553198,127.0290896
수원시,학원,꾸메땅학원,김미연,보습,031-222-4355,16566,경기도 수원시 권선구 권선동 1053-7번지 sk프라자 304호,경기도 수원시 권선구 세권로195번길 33,37.2567711,127.0259451
수원시,학원,초이스실용음악학원,이관종,음악,,16553,경기도 수원시 권선구 권선동 1297-2번지 삼성프라자 604호 일부,경기도 수원시 권선구 세권로304번길 44,37.2503265,127.0357831
수원시,학원,토즈스터디센터권선독서실,,독서실(유아/초·중·고),,16556,경기도 수원시 권선구 권선동 1250-1번지 8층일부, 9층일부,경기도 수원시 권선구 권중로50번길 8-35,37.2535987,127.0296752
수원시,학원,높은꿈학원,신경환,보습,031-238-7403,16553,경기도 수원시 권선구 권선동 1297-2번지 삼성프라자 4층 401호 전체,경기도 수원시 권선구 세권로304번길 44,37.2503265,127.0357831
수원시,학원,왕피아노음악학원,이정림전복동,음악,031-236-2832,16568,경기도 수원시 권선구 권선동 1043번지 3층,경기도 수원시 권선구 세권로207번길 6,37.2551851,127.0271959
수원시,학원,다산독서실,서필순,독서실(유아/초·중·고),031-393-1313,16553,경기도 수원시 권선구 권선동 1297-5번지 태양프라자 4층,경기도 수원시 권선구 동수원로242번길 20,37.2503265,127.0355351
수원시,학원,잉코어영어학원,박영원,실용외국어(유아/초·중·고),031-267-0566,16581,경기도 수원시 권선구 권선동 1061-8번지 3층 일부,경기도 수원시 권선구 세권로 182,37.255465,127.0238932
수원시,학원,일등급수학전문학원,장영재,보습,031-234-2028,16553,경기도 수원시 권선구 권선동 1296-2번지 301호,경기도 수원시 권선구 동수원로242번길 6,37.2509034,127.0348365
수원시,학원,명문음악학원,김미자,음악,031-305-7795,16566,경기도 수원시 권선구 권선동 1053-7번지 SK프라자 301호,경기도 수원시 권선구 세권로195번길 33,37.2567711,127.0259451
수원시,학원,스키마학원,송지완(송영식),보습,031-239-7887,16556,경기도 수원시 권선구 권선동 1066-1번지 4층 전체,경기도 수원시 권선구 권광로 64,37.2535448,127.0289199
수원시,학원,이데아학원,민영식,보습,031-386-1044,16553,경기도 수원시 권선구 권선동 1297-3번지 권선프라자 4층 404호,경기도 수원시 권선구 세권로304번길 52,37.2500201,127.0356364
수원시,학원,위즈권선어학원,이정숙,실용외국어(유아/초·중·고),031-236-0515,16556,경기도 수원시 권선구 권선동 1066-3번지 3층,경기도 수원시 권선구 권광로 66,37.25368,127.0289989
수원시,학원,카디엠어학원,채송화,실용외국어(유아/초·중·고),031-236-8558,16568,경기도 수원시 권선구 권선동 1043-9번지 2층전체,경기도 수원시 권선구 세권로 219,37.2547704,127.0281651
수원시,학원,권선로제타스톤영어학원,이한이,보습,031-236-0579,16553,경기도 수원시 권선구 권선동 1297-2번지 삼성프라자 501호,경기도 수원시 권선구 세권로304번길 44,37.2503265,127.0357831
수원시,학원,에듀드림학원,김은혜,보습,031-232-1919,16553,경기도 수원시 권선구 권선동 1297-6번지 센타프라자 402호,경기도 수원시 권선구 동수원로242번길 22,37.2506328,127.0356705
수원시,학원,그림나무권선미술학원,이정은,미술,,16582,경기도 수원시 권선구 권선동 1330번지 권선자이 이편한세상 상가2 B202호,경기도 수원시 권선구 권광로 55,37.2527975,127.0264737
수원시,학원,눈높이러닝센터명당학원,주식회사대교,보습,031-232-9108,16553,경기도 수원시 권선구 권선동 1297-6번지 센타프라자 3층 전체,경기도 수원시 권선구 동수원로242번길 22,37.2506328,127.0356705
수원시,학원,애플트리잉글리쉬라이브러리학원,이희순,실용외국어(유아/초·중·고),,16564,경기도 수원시 권선구 권선동 965-8번지 2층,경기도 수원시 권선구 권선로 634,37.2605204,127.0205353
수원시,교습소,권선이화무용아카데미교습소,엄솔림,무용,031-225-0202,16553,경기도 수원시 권선구 권선동 1297-6번지 센타프라자 602호,경기도 수원시 권선구 동수원로242번길 22,37.2506328,127.0356705
수원시,교습소,파워수학교습소,최정하,보습,031-239-5020,16584,경기도 수원시 권선구 권선동 1197-3번지 1층 일부,경기도 수원시 권선구 덕영대로1217번길 37,37.2504372,127.0242863
수원시,교습소,동아바이올린,마영순,음악,031-236-4985,16559,경기도 수원시 권선구 권선동 1274번지 대원신동아아파트 상가206호,경기도 수원시 권선구 권중로 136,37.2484623,127.0320065
수원시,교습소,뮤엠영어권선초점교습소,박은희,보습,031-237-7797,16569,경기도 수원시 권선구 권선동 956번지 1층 일부,경기도 수원시 권선구 권선로639번길 32,37.2620699,127.0220575
수원시,교습소,나트영어교습소,정치성,보습,,16566,경기도 수원시 권선구 권선동 1056-11번지 2층일부,경기도 수원시 권선구 경수대로338번길 21,37.2564022,127.0235553
수원시,교습소,필아트미술교습소,이영실,미술,,16552,경기도 수원시 권선구 권선동 1304번지 권선3지구 주공3단지 101호 일부,경기도 수원시 권선구 세권로 334,37.2501541,127.0395589
수원시,교습소,삼성영어권선교습소,김미선,보습,031-223-0303,16585,경기도 수원시 권선구 권선동 1188-1번지 성지아파트 상가 201호 일부,경기도 수원시 권선구 경수대로302번길 32,37.2521315,127.0222015
수원시,교습소,권선성지해법수학교습소,한상우,보습,,16585,경기도 수원시 권선구 권선동 1188-1번지 107호,경기도 수원시 권선구 경수대로302번길 32,37.2521315,127.0222015
수원시,교습소,소야서예교습소,김은희,서예,031-283-5637,16584,경기도 수원시 권선구 권선동 1194-9번지,경기도 수원시 권선구 덕영대로1207번길 46-9,37.2509869,127.0239258
수원시,교습소,하우투잉글리쉬영어교습소,이경진,보습,031-222-2327,16553,경기도 수원시 권선구 권선동 1296-7번지 베스토아 209호,경기도 수원시 권선구 세권로304번길 62,37.2495427,127.0352755
수원시,교습소,수채화미술교습소,강소현,미술,031-233-2990,16558,경기도 수원시 권선구 권선동 1267번지 벽산한성아파트 상가동 207호,경기도 수원시 권선구 권중로 99,37.2497692,127.0302261
수원시,교습소,소나무피아노,정진숙,음악,031-226-6591,16564,경기도 수원시 권선구 권선동 997-7번지,경기도 수원시 권선구 세지로66번길 19,37.2576013,127.0183139
수원시,교습소,권선이화발레,양소영,무용,031-222-5840,16571,경기도 수원시 권선구 권선동 1021-12번지 (3층),경기도 수원시 권선구 권선로 701,37.2590413,127.0280538
수원시,교습소,재능미술,황미라,미술,031-238-0385,16568,경기도 수원시 권선구 권선동 1042번지 윤호빌딩 2층,경기도 수원시 권선구 세권로221번길 34,37.2560136,127.0291124
수원시,교습소,삼성컴퓨터,류창순,컴퓨터(소),031-232-9398,16557,경기도 수원시 권선구 권선동 1270번지 벽산아파트 상가 411동 202호,경기도 수원시 권선구 권중로 158,37.2505975,127.0329766
수원시,교습소,앙센피아노교습소,박주연,음악,031-232-3801,16584,경기도 수원시 권선구 권선동 1199-1번지 두산동아아파트 206호,경기도 수원시 권선구 덕영대로1217번길 24,37.2494098,127.0255597
수원시,교습소,아트그라운드미술교습소,이선아,미술,031-226-1884,16663,경기도 수원시 권선구 권선동 1360번지 수원아이파크시티 1단지상가-2 118호,경기도 수원시 권선구 동수원로145번길 74,37.2457423,127.0270012
수원시,교습소,하음음악교습소,김윤경,보습,,16664,경기도 수원시 권선구 권선동 1359번지 수원아이파크시티3단지 113호,경기도 수원시 권선구 동수원로145번길 73,37.2424627,127.0260873
수원시,교습소,젬영어교습소,김효원,보습,,16567,경기도 수원시 권선구 권선동 1036번지 권선SKVIEW 223동 205호,경기도 수원시 권선구 권선로694번길 25,37.2572933,127.0279518
수원시,교습소,꿈꾸는아이숲미술교습소,김윤희,미술,031-225-5737,16568,경기도 수원시 권선구 권선동 1048-7번지 1층 105호,경기도 수원시 권선구 세권로195번길 10-29,37.2555185,127.0268691
수원시,학원,이레학원,이난형,보습,031-224-0497,16561,경기도 수원시 권선구 권선동 1039-14번지 3층,경기도 수원시 권선구 권광로 98,37.256518,127.0300256
수원시,교습소,학연수학교습소,김상숙,보습,,16553,경기도 수원시 권선구 권선동 1297-2번지 삼성프라자 303호,경기도 수원시 권선구 세권로304번길 44,37.2503265,127.0357831
수원시,교습소,프리토킹잉글리쉬영어교습소,이진아,보습,031-223-2042,16568,경기도 수원시 권선구 권선동 1047-18번지 1층 일부,경기도 수원시 권선구 세권로195번길 28-24,37.2560771,127.02723
수원시,교습소,앞선수학교습소,임미선,보습,,16582,경기도 수원시 권선구 권선동 1330번지 권선자이 이편한세상 A209-2호 일부,경기도 수원시 권선구 권광로 55,37.2527975,127.0264737
수원시,교습소,올리브그린미술교습소,강은주,미술,,16567,경기도 수원시 권선구 권선동 1035번지 SK VIEW 수원권선SKVIEW 223동 204호,경기도 수원시 권선구 권선로694번길 26,37.2579064,127.0259229
수원시,교습소,이주석기타교습소,이주석,보습,,16584,경기도 수원시 권선구 권선동 1194-7번지 1층,경기도 수원시 권선구 덕영대로1207번길 46-15,37.2509058,127.0242526
수원시,교습소,압구정스피치교습소,이혜정,웅변,,16556,경기도 수원시 권선구 권선동 1066-3번지 202호 일부,경기도 수원시 권선구 권광로 66,37.25368,127.0289989
수원시,교습소,명당컴퓨터교습소,진화숙,컴퓨터(소),031-222-2339,16554,경기도 수원시 권선구 권선동 1311-8번지 권선종합프라자 4층 402,경기도 수원시 권선구 동수원로 218-39,37.2486595,127.0358951
수원시,교습소,은하피아노,유희란,음악,031-233-8216,16584,경기도 수원시 권선구 권선동 1194번지,경기도 수원시 권선구 덕영대로1207번길 50,37.2511852,127.0236102
수원시,교습소,상록수주산,김재홍,기계,031-237-9939,16662,경기도 수원시 권선구 권선동 235번지,경기도 수원시 권선구 경수대로168번길 77,37.2453826,127.0233607
수원시,교습소,은파피아노,홍승옥,음악,031-245-6336,16662,경기도 수원시 권선구 권선동 235번지,경기도 수원시 권선구 경수대로168번길 77,37.2453826,127.0233607
수원시,교습소,현피아노,강현순,음악,031-232-7224,16581,경기도 수원시 권선구 권선동 1059-3번지,경기도 수원시 권선구 세권로166번길 31,37.2545463,127.0218414
수원시,교습소,레벨업영어교습소,안민아,보습,,16664,경기도 수원시 권선구 권선동 1357번지 수원아이파크시티4단지 4단지 상가-1,110호,경기도 수원시 권선구 동수원로145번길 23,37.2420208,127.0280031
수원시,교습소,서현미창조미술교습소,백성희,음악,031-224-1622,16550,경기도 수원시 권선구 권선동 1240번지 현대1단지 상가 409~410호,경기도 수원시 권선구 매탄로 11,37.2532365,127.036641
수원시,교습소,키디수학교습소,김옥희,보습,,16569,경기도 수원시 권선구 권선동 955-18번지 1층 일부,경기도 수원시 권선구 권선로639번길 31,37.2620159,127.0216968
수원시,교습소,잉글리시마스터영어교습소,윤경심,보습,031-237-2373,16583,경기도 수원시 권선구 권선동 1185-1번지 삼성아파트 202호,경기도 수원시 권선구 경수대로302번길 29,37.253519,127.0230585
수원시,교습소,더매쓰중고수학전문교습소,곽수경,보습,,16553,경기도 수원시 권선구 권선동 1296-7번지 베스토아 208호,경기도 수원시 권선구 세권로304번길 62,37.2495427,127.0352755
수원시,교습소,나래피아노,최영선,음악,031-236-3552,16583,경기도 수원시 권선구 권선동 1186번지 삼천리2차A상가 304호,경기도 수원시 권선구 권광로27번길 62,37.2519059,127.0240838
수원시,교습소,하얀풍경미술교습소,박은주,미술,031-233-3394,16584,경기도 수원시 권선구 권선동 1197-5번지 2층,경기도 수원시 권선구 덕영대로1217번길 31,37.2501849,127.0241961
수원시,교습소,동아웅변,장두영,웅변,031-233-3983,16564,경기도 수원시 권선구 권선동 1001-7번지,경기도 수원시 권선구 세권로 143,37.2568533,127.0198694
수원시,교습소,서원피아노,김연영,음악,031-224-9500,16568,경기도 수원시 권선구 권선동 1043-1번지,경기도 수원시 권선구 세권로207번길 10-6,37.255158,127.0273875
수원시,교습소,그림아이미술교습소,윤미라,미술,,16568,경기도 수원시 권선구 권선동 1048-17번지 105호,경기도 수원시 권선구 세권로195번길 20-24,37.2556536,127.0270833
수원시,교습소,뮤엠영어곡선교습소,양성희,보습,031-223-2231,16584,경기도 수원시 권선구 권선동 1197-2번지 1층 일부,경기도 수원시 권선구 덕영대로1217번길 41,37.2505453,127.0243314
수원시,교습소,한우리독서토론논술남수원독서교실교습소,이미숙,보습,031-235-0900,16581,경기도 수원시 권선구 권선동 1062-10번지 104호,경기도 수원시 권선구 세권로196번길 10-12,37.2550684,127.0247836
수원시,교습소,명당엘리트수학교습소,안재호,보습,,16552,경기도 수원시 권선구 권선동 1306번지 현대아파트상가동 302호 일부,경기도 수원시 권선구 세권로316번길 49,37.2493259,127.0373606
수원시,교습소,한국수학교습소,간보균,보습,031-232-1919,16553,경기도 수원시 권선구 권선동 1296-5번지 215호일부 3층,경기도 수원시 권선구 동수원로 232,37.2501826,127.0346446
수원시,교습소,운정서예,김은희,서예,031-238-3385,16564,경기도 수원시 권선구 권선동 978-11번지,경기도 수원시 권선구 세지로94번길 7,37.260016,127.0187541
수원시,교습소,금성푸르넷잉글리쉬버디영어교습소,노자숙,보습,,16554,경기도 수원시 권선구 권선동 1314번지 권선3지구 주공1단지 102호 일부,경기도 수원시 권선구 덕영대로1323번길 25-8,37.248047,127.0352298
수원시,교습소,뮤엠영어명당교습소,최수열,보습,,16553,경기도 수원시 권선구 권선동 1291-2번지 1층 102호,경기도 수원시 권선구 세권로316번길 18,37.2509657,127.0375304
수원시,교습소,예소리피아노교습소,박영은,음악,031-221-4575,16585,경기도 수원시 권선구 권선동 1188번지 권선한양아파트 상가201호,경기도 수원시 권선구 경수대로302번길 22,37.252438,127.0210068
수원시,교습소,캠버웰미술교습소,김지수,미술,,16559,경기도 수원시 권선구 권선동 1274번지 대원신동아A상가 206호,경기도 수원시 권선구 권중로 136,37.2484623,127.0320065
수원시,교습소,대성주산,이근화,주산,031-256-4500,16569,경기도 수원시 권선구 권선동 964-26번지,경기도 수원시 권선구 권선로 633,37.2609618,127.0208623
수원시,교습소,인당서예,홍옥남,서예,031-232-8306,16581,경기도 수원시 권선구 권선동 1062-12번지 2층,경기도 수원시 권선구 세권로 186,37.2553208,127.024423
수원시,교습소,주영피아노,정기영,음악,031-238-4838,16584,경기도 수원시 권선구 권선동 1194-9번지 2층,경기도 수원시 권선구 덕영대로1207번길 46-9,37.2509869,127.0239258
수원시,교습소,손성주음악교습소,손성주,음악,031-221-5803,16556,경기도 수원시 권선구 권선동 1263번지 신우아파트상가 205호,경기도 수원시 권선구 권중로 82,37.2512113,127.0284457
수원시,교습소,이상종고등영어교습소,이상종,보습,,16553,경기도 수원시 권선구 권선동 1297-5번지 태양프라자 502호 일부,경기도 수원시 권선구 동수원로242번길 20,37.2503265,127.0355351
수원시,교습소,예안피아노교습소,김윤희,음악,,16581,경기도 수원시 권선구 권선동 1061-10번지 2층일부,경기도 수원시 권선구 세권로166번길 9-27,37.2553479,127.0237241
수원시,교습소,아이파크시티한솔플러스수학교습소,김희영,보습,,16663,경기도 수원시 권선구 권선동 1360번지 수원아이파크시티1단지 수원아이파크시티 1단지 상가-1 1층 107호 전체,경기도 수원시 권선구 동수원로145번길 74,37.2457423,127.0270012
수원시,교습소,좋은수학교습소,조현정,보습,,16569,경기도 수원시 권선구 권선동 963번지 2층 일부,경기도 수원시 권선구 권선로639번길 6,37.2609076,127.0216176
수원시,교습소,리틀피카소미술교습소,오유경,미술,031-224-7776,16554,경기도 수원시 권선구 권선동 1311-8번지 권선종합프라자 201호,경기도 수원시 권선구 동수원로 218-39,37.2486595,127.0358951
